医院组织 id,公众号名称,公众号类型,公众号 appid,文章 id,文章标题,文章内容,文章 url,文章发布日期,oa_文章位置,oa_推送人数,oa_阅读来源,oa_阅读人数,oa_原文页阅读人数,oa_分享人数,oa_拇指赞人数,oa_收藏人数,oa_留言条数,oa_阅读后关注人数,oa_阅读送达率,oa_阅读完成率,oa_平均阅读时长（分钟）,oa_阅读跳出率,oa_统计日期,oa_每日阅读人数,oa_每日分享人数
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,624,"公众号消息:232,公众号主页:17,搜一搜:13,聊天会话:0,朋友圈:0,其他:0,推荐:0",624,0,0,2,0,0,0,0.000410918379202,0.354961842299,1.61191487312,0.055793993175,2026-03-02,262,0
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,905,"公众号消息:247,公众号主页:18,搜一搜:16,聊天会话:0,朋友圈:0,其他:0,推荐:0",905,0,0,2,0,0,0,0.000437486392912,0.352313160896,1.65509259701,0.0680000036955,2026-03-03,281,0
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,1199,"公众号消息:257,公众号主页:19,搜一搜:18,聊天会话:0,朋友圈:0,其他:0,推荐:0",1199,0,0,2,0,0,0,0.000455198372947,0.346938788891,1.63133847713,0.0778210088611,2026-03-04,294,0
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,1506,"公众号消息:265,公众号主页:21,其他:1,搜一搜:20,聊天会话:0,朋友圈:0,推荐:0",1506,0,2,3,0,0,0,0.000469367980259,0.338762223721,1.60689222813,0.0833333358169,2026-03-05,307,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,1846,"公众号消息:295,公众号主页:22,其他:1,搜一搜:22,聊天会话:0,朋友圈:0,推荐:0",1846,0,4,4,0,0,0,0.000522503978573,0.317647069693,1.59337973595,0.109154932201,2026-03-06,340,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,2194,"公众号消息:302,公众号主页:23,其他:1,搜一搜:22,聊天会话:0,朋友圈:0,推荐:0",2194,0,6,4,0,0,1,0.00053490238497,0.316091954708,1.61689341068,0.106529206038,2026-03-07,348,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,2551,"公众号消息:311,公众号主页:23,其他:1,搜一搜:22,聊天会话:0,朋友圈:0,推荐:0",2551,0,8,4,0,0,1,0.000550843193196,0.308123260736,1.61883330345,0.117845118046,2026-03-08,357,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,2919,"公众号消息:321,公众号主页:23,其他:1,搜一搜:23,聊天会话:0,朋友圈:0,推荐:0",2919,0,10,5,0,0,1,0.000568555202335,0.304347813129,1.62819266319,0.121311478317,2026-03-09,368,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,3289,"公众号消息:323,公众号主页:23,其他:1,搜一搜:23,聊天会话:0,朋友圈:0,推荐:0",3289,0,12,5,0,0,1,0.000572097604163,0.302702695131,1.62819266319,0.121311478317,2026-03-10,370,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,3667,"公众号消息:331,公众号主页:23,其他:1,搜一搜:23,聊天会话:0,朋友圈:0,推荐:0",3667,0,14,5,0,0,1,0.000586267153267,0.296296298504,1.61371922493,0.126623377204,2026-03-11,378,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,4054,"公众号消息:339,公众号主页:23,其他:1,搜一搜:24,聊天会话:0,朋友圈:0,推荐:0",4054,0,16,6,0,0,1,0.000600436760578,0.291989654303,1.6221871376,0.12738853693,2026-03-12,387,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,4450,"公众号消息:347,公众号主页:23,其他:1,搜一搜:25,聊天会话:0,朋友圈:0,推荐:0",4450,0,19,6,0,0,1,0.00061460636789,0.290404051542,1.60579490662,0.133540377021,2026-03-13,396,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,4847,"公众号消息:348,公众号主页:23,其他:1,搜一搜:25,聊天会话:0,朋友圈:0,推荐:0",4847,0,22,6,0,0,1,0.000616377568804,0.289672553539,1.60224950314,0.133126929402,2026-03-14,397,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,5244,"公众号消息:348,公众号主页:23,其他:1,搜一搜:25,聊天会话:0,朋友圈:0,推荐:0",5244,0,25,6,0,0,1,0.000616377568804,0.289672553539,1.60224950314,0.133126929402,2026-03-15,397,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,5644,"公众号消息:349,公众号主页:25,其他:1,搜一搜:25,聊天会话:0,朋友圈:0,推荐:0",5644,0,28,6,0,0,1,0.000618148769718,0.28749999404,1.59554207325,0.134969323874,2026-03-16,400,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,6048,"公众号消息:351,公众号主页:26,其他:1,搜一搜:26,聊天会话:0,朋友圈:0,推荐:0",6048,0,31,6,0,0,1,0.000621691171546,0.292079210281,1.62183737755,0.133738607168,2026-03-17,404,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,6453,"公众号消息:351,公众号主页:26,其他:1,搜一搜:27,聊天会话:0,朋友圈:0,推荐:0",6453,0,34,6,0,0,1,0.000621691171546,0.293827146292,1.61786782742,0.133333340287,2026-03-18,405,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,6860,"公众号消息:352,公众号主页:26,其他:1,搜一搜:28,聊天会话:0,朋友圈:0,推荐:0",6860,0,37,6,0,0,1,0.000623462372459,0.292383283377,1.61736321449,0.132530122995,2026-03-19,407,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,1235,"公众号消息:1201,聊天会话:4,朋友圈:27,公众号主页:6,推荐:1,搜一搜:1,其他:0",1235,0,18,7,1,0,0,0.00212335237302,0.187044531107,1.73967683315,0.160504952073,2026-03-06,1235,18
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,3051,"公众号消息:1719,聊天会话:23,朋友圈:66,公众号主页:12,其他:2,推荐:1,搜一搜:6",3051,0,49,11,2,1,0,0.00303916982375,0.187775328755,1.8220641613,0.165450125933,2026-03-07,1816,31
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,4996,"公众号消息:1838,聊天会话:23,朋友圈:69,公众号主页:14,其他:2,推荐:2,搜一搜:10",4996,0,81,13,2,1,0,0.00324956024997,0.184061691165,1.8434869051,0.168764308095,2026-03-08,1945,32
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,7027,"公众号消息:1917,聊天会话:24,朋友圈:69,公众号主页:17,其他:2,推荐:3,搜一搜:12",7027,0,114,14,2,1,0,0.00338923116215,0.188084691763,1.85256481171,0.16903719306,2026-03-09,2031,33
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,9112,"公众号消息:1964,聊天会话:25,朋友圈:69,公众号主页:20,其他:2,推荐:3,搜一搜:16",9112,0,148,14,2,1,0,0.00347232655622,0.186570748687,1.86517488956,0.172025725245,2026-03-10,2085,34
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,11245,"公众号消息:2006,聊天会话:26,朋友圈:69,公众号主页:23,其他:2,推荐:3,搜一搜:18",11245,0,183,15,2,1,0,0.00354658206925,0.187060475349,1.88794124126,0.173844531178,2026-03-11,2133,35
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,13424,"公众号消息:2039,聊天会话:26,朋友圈:75,公众号主页:27,其他:2,推荐:3,搜一搜:21",13424,0,219,16,2,1,0,0.00360492570326,0.188159704208,1.88952791691,0.174047380686,2026-03-12,2179,36
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,15648,"公众号消息:2071,聊天会话:27,朋友圈:75,公众号主页:35,其他:2,推荐:3,搜一搜:25",15648,0,256,16,2,1,0,0.00366150122136,0.187949642539,1.89354920387,0.176946416497,2026-03-13,2224,37
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,17882,"公众号消息:2078,聊天会话:27,朋友圈:75,公众号主页:37,其他:2,推荐:3,搜一搜:26",17882,0,293,16,2,1,0,0.00367387710139,0.187108322978,1.88968646526,0.178337529302,2026-03-14,2234,37
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,20125,"公众号消息:2083,聊天会话:27,朋友圈:75,公众号主页:39,其他:2,推荐:3,搜一搜:28",20125,0,330,16,2,1,0,0.00368271698244,0.186803385615,1.89147114754,0.178984418511,2026-03-15,2243,37
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,22372,"公众号消息:2086,聊天会话:27,朋友圈:75,公众号主页:40,其他:2,推荐:3,搜一搜:28",22372,0,367,16,2,1,0,0.00368802109733,0.186470851302,1.89053559303,0.179396986961,2026-03-16,2247,37
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,24626,"公众号消息:2089,聊天会话:27,朋友圈:75,公众号主页:42,其他:2,推荐:3,搜一搜:30",24626,0,404,16,2,1,0,0.00369332497939,0.186779052019,1.90135288239,0.179538622499,2026-03-17,2254,37
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,26889,"公众号消息:2093,聊天会话:27,朋友圈:75,公众号主页:44,其他:2,推荐:3,搜一搜:33",26889,0,441,16,2,1,0,0.00370039697737,0.186036229134,1.90285646915,0.180090039968,2026-03-18,2263,37
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_1,连续坐车45小时后，女子心跳骤停进了抢救室！这种病两类人群会高发,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=1&sn=e60261903db5977bc2a2364435ba7c3f&chksm=87f0dad2b08753c46a926ea43eb8b972cabd9e63da3a33be844490bfbcdfa0060045545b1d54#rd,2026-03-06,1,29156,"公众号消息:2094,聊天会话:27,朋友圈:75,公众号主页:46,其他:2,推荐:3,搜一搜:34",29156,0,478,16,2,1,0,0.00370216486044,0.186149090528,1.90035545826,0.180819183588,2026-03-19,2267,37
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,170,"公众号消息:162,聊天会话:5,公众号主页:4,搜一搜:2,朋友圈:0,其他:0,推荐:0",170,0,4,0,1,0,0,0.000286413909635,0.176470592618,1.34430897236,0.132231399417,2026-03-06,170,4
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,419,"公众号消息:228,聊天会话:7,公众号主页:9,搜一搜:8,朋友圈:0,其他:0,推荐:0",419,0,12,0,2,0,0,0.000403101061238,0.17269076407,1.42635250092,0.180851057172,2026-03-07,249,8
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,714,"公众号消息:264,聊天会话:8,公众号主页:13,搜一搜:13,朋友圈:0,其他:0,推荐:0",714,0,20,2,2,0,0,0.00046674857731,0.193220332265,1.56195652485,0.168141588569,2026-03-08,295,8
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,1057,"公众号消息:294,聊天会话:9,公众号主页:16,其他:1,搜一搜:26,朋友圈:0,推荐:0",1057,0,31,2,2,0,0,0.000519788183738,0.195335283875,1.55808460712,0.15969581902,2026-03-09,343,11
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,1436,"公众号消息:317,聊天会话:9,公众号主页:21,其他:1,搜一搜:34,朋友圈:0,推荐:0",1436,0,42,2,2,0,0,0.000560451881029,0.184696570039,1.55949938297,0.159722223878,2026-03-10,379,11
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,1854,"公众号消息:347,聊天会话:9,公众号主页:22,其他:2,搜一搜:41,朋友圈:0,推荐:0",1854,0,55,3,2,0,0,0.00061349151656,0.174641147256,1.58482515812,0.16037735343,2026-03-11,418,13
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,2313,"公众号消息:372,聊天会话:12,公众号主页:25,其他:3,搜一搜:51,朋友圈:0,推荐:0",2313,0,71,6,2,0,1,0.000657691212837,0.176470592618,1.54623508453,0.165266111493,2026-03-12,459,16
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,2813,"公众号消息:403,聊天会话:13,公众号主页:28,其他:3,搜一搜:57,朋友圈:0,推荐:0",2813,0,88,7,2,0,1,0.000712498789653,0.172000005841,1.62160170078,0.171503961086,2026-03-13,500,17
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,3330,"公众号消息:415,聊天会话:13,公众号主页:29,其他:3,搜一搜:61,朋友圈:0,推荐:0",3330,0,105,7,3,0,1,0.000733714608941,0.176015466452,1.62664139271,0.172236502171,2026-03-14,517,17
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,3855,"公众号消息:422,聊天会话:13,公众号主页:29,其他:3,搜一搜:62,朋友圈:0,推荐:0",3855,0,122,7,3,0,1,0.000746090547182,0.173333331943,1.63034081459,0.172588825226,2026-03-15,525,17
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491368_2,“吃得香”却“排不出”！做到这几点，让老年生活更加“顺畅”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491368&idx=2&sn=cdc1d476be3bdf439d2e563d4905cb03&chksm=87f0dad2b08753c4832e08954c73f24e9718eb6eb0b3b02e29dd37aa2cef6a927da93afc76e0#rd,2026-03-06,2,4383,"公众号消息:425,聊天会话:13,公众号主页:29,其他:3,搜一搜:62,朋友圈:0,推荐:0",4383,0,139,7,3,0,1,0.000751394487452,0.172348484397,1.62708854675,0.174242421985,2026-03-16,528,17
