医院组织 id,公众号名称,公众号类型,公众号 appid,文章 id,文章标题,文章内容,文章 url,文章发布日期,oa_文章位置,oa_推送人数,oa_阅读来源,oa_阅读人数,oa_原文页阅读人数,oa_分享人数,oa_拇指赞人数,oa_收藏人数,oa_留言条数,oa_阅读后关注人数,oa_阅读送达率,oa_阅读完成率,oa_平均阅读时长（分钟）,oa_阅读跳出率,oa_统计日期,oa_每日阅读人数,oa_每日分享人数
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_3,【市中医|医疗】我院开设中西医结合辅助生殖多学科联合门诊，提供一站式、全周期、身心同治的精准诊疗服务,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=3&sn=38694eee28eb6b531f9d159917ed7162&chksm=fbd90fb2ccae86a491eb2790e54e644588996ccc8344f8e53b345cd8b08d0680ed71495865cd#rd,2026-03-17,3,8276,"公众号消息:684,聊天会话:4,公众号主页:76,搜一搜:72,朋友圈:0,其他:0,推荐:0",8276,0,93,2,4,0,0,0.000375545409042,0.106971152127,0.717221260071,0.564056932926,2026-03-29,832,8
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_3,【市中医|医疗】我院开设中西医结合辅助生殖多学科联合门诊，提供一站式、全周期、身心同治的精准诊疗服务,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=3&sn=38694eee28eb6b531f9d159917ed7162&chksm=fbd90fb2ccae86a491eb2790e54e644588996ccc8344f8e53b345cd8b08d0680ed71495865cd#rd,2026-03-17,3,9134,"公众号消息:697,聊天会话:4,公众号主页:82,其他:1,搜一搜:78,朋友圈:0,推荐:0",9134,0,101,3,4,0,0,0.000382682977943,0.107226103544,0.700140297413,0.566780805588,2026-03-30,858,8
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,240,"公众号消息:164,聊天会话:4,朋友圈:72,公众号主页:1,搜一搜:1,其他:0,推荐:0",240,0,3,3,0,1,0,9.00430532056e-05,0.291666656733,0.431597232819,0.230769231915,2026-03-17,240,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,580,"公众号消息:247,聊天会话:5,朋友圈:82,公众号主页:3,搜一搜:5,其他:0,推荐:0",580,0,6,4,0,1,0,0.000135613619932,0.247058823705,0.514438927174,0.258706480265,2026-03-18,340,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,953,"公众号消息:280,聊天会话:5,朋友圈:82,公众号主页:3,搜一搜:5,其他:0,推荐:0",953,0,9,6,0,1,0,0.00015373203496,0.23592492938,0.552337884903,0.272727280855,2026-03-19,373,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,1347,"公众号消息:299,聊天会话:5,朋友圈:83,公众号主页:3,搜一搜:6,其他:0,推荐:0",1347,0,12,6,0,1,0,0.000164163851878,0.223350256681,0.567310452461,0.293103456497,2026-03-20,394,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,1760,"公众号消息:316,聊天会话:5,朋友圈:84,公众号主页:3,搜一搜:7,其他:0,推荐:0",1760,0,15,6,0,1,0,0.000173497581272,0.213075056672,0.66742426157,0.311203330755,2026-03-21,413,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,2191,"公众号消息:334,聊天会话:5,朋友圈:84,公众号主页:3,搜一搜:7,其他:0,推荐:0",2191,0,18,6,0,1,0,0.000183380354429,0.204176336527,0.712516188622,0.328125,2026-03-22,431,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,2637,"公众号消息:349,聊天会话:5,朋友圈:84,公众号主页:3,搜一搜:7,其他:0,推荐:0",2637,0,21,6,0,1,0,0.000191616010852,0.201793715358,0.715350866318,0.337121218443,2026-03-23,446,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,3098,"公众号消息:360,聊天会话:5,朋友圈:84,公众号主页:4,搜一搜:10,其他:0,推荐:0",3098,0,24,6,0,1,0,0.000197655477677,0.197396963835,0.713807761669,0.341911762953,2026-03-24,461,3
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,3578,"公众号消息:379,聊天会话:5,朋友圈:84,公众号主页:4,搜一搜:10,其他:0,推荐:0",3578,0,28,8,0,1,0,0.000208087294595,0.20000000298,0.90155172348,0.340277791023,2026-03-25,480,4
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,4066,"公众号消息:386,聊天会话:5,朋友圈:84,公众号主页:4,搜一搜:11,其他:0,推荐:0",4066,0,32,8,0,1,0,0.000211930600926,0.196721315384,0.895547926426,0.341379314661,2026-03-26,488,4
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,4566,"公众号消息:396,聊天会话:5,朋友圈:84,公众号主页:4,搜一搜:13,其他:0,推荐:0",4566,0,36,8,0,1,0,0.00021742102399,0.194000005722,0.886722207069,0.338926166296,2026-03-27,500,4
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,5085,"公众号消息:412,聊天会话:5,朋友圈:85,公众号主页:4,搜一搜:15,其他:0,推荐:0",5085,0,41,9,0,1,1,0.000226205709623,0.194605007768,0.887446582317,0.345161288977,2026-03-28,519,5
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,5619,"公众号消息:424,聊天会话:5,朋友圈:85,公众号主页:4,搜一搜:18,其他:0,推荐:0",5619,0,46,9,0,1,1,0.000232794234762,0.191011235118,0.879947900772,0.342767298222,2026-03-29,534,5
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_4,【市中医|世界社工日】今天，我们把掌声送给这群“医路相伴”的人,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=4&sn=4f2414e2c37740d16f9f894d032e2f34&chksm=fbd90fb2ccae86a4ae7893cc3f9733e3a839805640ba3f42b76ecb63b68ae0162ec714809cce#rd,2026-03-17,4,6164,"公众号消息:435,聊天会话:5,朋友圈:85,公众号主页:4,搜一搜:18,其他:0,推荐:0",6164,0,52,10,1,1,1,0.000238833701587,0.18715596199,0.884552836418,0.346625775099,2026-03-30,545,6
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,340,"公众号消息:315,聊天会话:28,搜一搜:3,朋友圈:0,公众号主页:0,其他:0,推荐:0",340,0,16,3,1,1,0,0.000172948537511,0.179411768913,1.42926132679,0.210227265954,2026-03-17,340,16
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,816,"公众号消息:428,聊天会话:46,公众号主页:2,其他:1,搜一搜:10,朋友圈:0,推荐:0",816,0,42,3,1,1,0,0.000234990395256,0.212184876204,1.55155467987,0.216417908669,2026-03-18,476,26
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,1344,"公众号消息:476,聊天会话:47,公众号主页:2,其他:1,搜一搜:13,朋友圈:0,推荐:0",1344,0,68,4,1,1,0,0.000261344452156,0.214015156031,1.50715076923,0.244224429131,2026-03-19,528,26
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,1901,"公众号消息:503,聊天会话:48,公众号主页:2,其他:1,搜一搜:14,朋友圈:0,推荐:0",1901,0,95,4,1,1,0,0.000276168633718,0.208258524537,1.52743268013,0.267080754042,2026-03-20,557,27
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,2480,"公众号消息:520,聊天会话:49,公众号主页:2,其他:1,搜一搜:18,朋友圈:0,推荐:0",2480,0,122,4,1,1,0,0.000285502348561,0.202072545886,1.49371910095,0.284866482019,2026-03-21,579,27
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,3084,"公众号消息:539,聊天会话:50,公众号主页:2,其他:1,搜一搜:23,朋友圈:0,推荐:0",3084,0,150,4,1,1,0,0.000295934180031,0.197019860148,1.46198499203,0.297752797604,2026-03-22,604,28
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,3711,"公众号消息:554,聊天会话:51,公众号主页:2,其他:1,搜一搜:30,朋友圈:0,推荐:0",3711,0,180,5,1,1,0,0.00030416980735,0.197767138481,1.4942959547,0.299465239048,2026-03-23,627,30
1003041,上海市中医医院,服务号,wx7193cbf779af3716,2247492274_5,【市中医|科普】儿童春日易感、过敏怎么办？膏方棒棒糖守护 日常养护支招,,http://mp.weixin.qq.com/s?__biz=MzU1NDk1NzkzNQ==&mid=2247492274&idx=5&sn=83fceafc0efcb13990d0aee7cea6fc95&chksm=fbd90fb2ccae86a46e7cc9b3639e86813e21acc73122c9980d94c145ed009a3864cc5c817ca4#rd,2026-03-17,5,4365,"公众号消息:570,聊天会话:54,公众号主页:2,其他:1,搜一搜:38,朋友圈:0,推荐:0",4365,0,212,6,1,1,0,0.000312954507535,0.192660555243,1.45180523396,0.322418123484,2026-03-24,654,32
